created_at,user_id,status_id,text,reply_to_status_id,reply_to_user_id,country,country_code,location,lang,retweet_count,is_retweet,retweet_location,retweet_status_id,reply_count,favorite_count,retweet_favorite_count,inter_rater
2019-07-04 21:35:59,1143848838,1146895453553930241,@HeleneG46816352 @glasgowcathcart @NicolaSturgeon @HumzaYousaf @CMonaghanSNP @theSNP @scotgov Utterly shameful and embarrassing that neither the Scottish Government or the SFA will touch this with a barge pole. All we are asking is for them to do the just and right thing. Some things in life are worth more than votes.,1146464099712327680,1066744429854236672,NA,NA,In the Valley with the Loyal,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-04 16:43:53,2659600959,1146821944454668288,Congratulations @UKLabour fourth in a poll . @kezdugdale managed this when she led @scottishlabour years ago .... @LabourRichard .. on your marks ....,NA,NA,United Kingdom,GB,"Glasgow, Scotland",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-05 17:57:30,1129952916830326784,1147202860020617221,@UnburntWitch Look at all the young whipper snappers not knowing what a Three Dee Oh is.,1147195908456505344,226346115,NA,NA,"St Charles, MO",en,0,0,NA,NA,NA,3,NA,FALSE
2019-07-06 09:21:42,16857581,1147435440892497921,"@pepetenpiku @UnburntWitch Tectonic activity is one of the few things NOT majorly affected by the climate crisis.

…Unless you were alluding to a divine intervention. In which case also probably not.",1147367150455271424,964907159619276801,NA,NA,"Ivry-le-Temple, France",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-02 12:25:03,144244960,1146032031819870209,"@UnburntWitch I mean if antifa has a mission statement, what is it? Smash the fash? I mean really? If your going to incite violence to get an outcome then do it better, all I hear is barking from little dogs there's no fight,no righteousness, no gumption, to follow through",1146031021474942976,144244960,NA,NA,"Franklin Park, IL",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 22:39:47,1003915512483590144,1146549124646494211,"@timberjeff53 @MelisssfMelissa @Gordon1000 @NicolaSturgeon Yes, after a long day in A&amp;E nearly two weeks ago was told I had inflamed/ infected colon.
Another arse job.",1146533766887890949,603495967,NA,NA,South West France,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-05 18:42:49,30358358,1147214263280422912,"@spacermase @NicolaSturgeon Was simply commenting on Sturgeon’s language, not on any sub-tweet. ✌🏻",1147009470007930880,47851397,NA,NA,Stewarton,en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-25 19:59:55,91329443,1143609787491504128,We’d like to say a BIG thanks to @kezdugdale for all she has done for LGBT equality in her time as an MSP.  You’ll be missed and we wish you every success and happiness in your new role and life outside the Parliament. https://t.co/ArgdFYAyLy,NA,NA,NA,NA,Scotland,en,1,0,NA,NA,NA,18,NA,FALSE
2019-06-28 16:52:44,102768942,1144649846873309186,"It’s a beautiful day 😊
so I put on my favourite dress 😊
and headed out to work early 😊

...and within 3 minutes a man had slowed down to harass me out of his car window 😤😖

Being a woman means living in constant, low-level fear and it’s exhausting. @EverydaySexism",NA,NA,NA,NA,"London, via Oxford Uni & RCM",en,3,0,NA,NA,NA,26,NA,FALSE
2019-07-07 06:54:37,1111895270336262146,1147760816285876225,"@RoKhanna @AOC @RepBarbaraLee You’re too kind . Let’s just say it @SpeakerPelosi is a weak leader and a coward . She is happy being trumps useful idiot and comprising with republicans. She needs to go , primary !",1147699209698795521,771152516,NA,NA,"Los Angeles, CA",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 21:06:29,1134563511726686208,1146525643275952128,"@NicolaSturgeon It is not, parliament can take everything you have away at once. Your title, your parliament, you have no right for it. It is GIVEN by Westminster and can just be TAKEN back.",1146128356091551745,160952087,NA,NA,"Cologne, Germany",en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-28 10:53:26,256492864,1144559426138980352,'IRA murder of businessman Thomas Niedermayer set off tragic chain of events' Read more in @AllisonMorris1 interview with David Blake Knox about his new book 'The Killing of Thomas Niedermayer' via @irish_news https://t.co/jQMeddEgO7,NA,NA,NA,NA,"Dublin, Ireland",en,15,0,NA,NA,NA,23,NA,FALSE
2019-07-03 20:14:13,479929190,1146512490735517698,"@JessicaValenti @Kynykya4211 There’s a reason why so many tapes go unreported. What’s the point, especially if your attacker is white?",1146249118223884290,4099171,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 03:57:33,1014469886,1146629092567130112,@JessicaValenti whether or not she was impregnated?!?,1146250288506003458,4099171,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-27 19:23:52,387889200,1144325492553801728,@gerryhal @AllisonMorris1 @andreemurphy Before delivering it to someone??? 😂,1143962276833177600,274036955,NA,NA,Burren,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 13:57:14,90694787,1146780007538274304,"@NicolaSturgeon @StonewallScot @tiecampaign StonewallScot plays a hugely important role in depriving girls of their safety, privacy, dignity and opportunity to learn by destroying their single-sex spaces.",1146712421580648448,160952087,NA,NA,,en,3,0,NA,NA,NA,10,NA,FALSE
2019-06-28 09:16:53,169461123,1144535128359743488,"@AllisonMorris1 @irish_news Really sad the way it went right through the family, I remember it well from the time and his wife walking into the sea bit hadn't heard about the kids also, bad times that no one wants to see return.",1144519829380108288,220819048,NA,NA,,en,0,0,NA,NA,NA,2,NA,FALSE
2019-07-02 23:30:25,21853303,1146199476303884288,"@UnburntWitch Mary is a vastly better protagonist than Yumeko, don't @ me.",1146194478887133185,226346115,NA,NA,"Boise, Idaho",en,0,0,NA,NA,NA,2,NA,FALSE
2019-06-28 09:06:00,1104591984,1144532387688255488,@oranicuhh @DanielleDASH You’re literally brilliant ❤️,1144365767032373248,93726725,NA,NA,west london,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-07 03:29:35,3620387182,1147709217660375046,"@AOC U do know how many illegals died obumbers admin, right??",1147675528989696001,138203134,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 18:42:33,4690633591,1146489423334260736,"@JessicaValenti His good family, school, nor Eagle Scouts taught him basic human respect and consent?",1146249118223884290,4099171,NA,NA,PNW U.S.,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-05 08:40:18,573194577,1147062638070964224,"@tracy__e @NicolaSturgeon Twitter isn’t a court of law, and all issues surrounding this will be dealt with by the Belgian courts. I don’t think I’m being unreasonable in counselling against you, or anyone, engaging in this kind of appalling language at any potential victim.",1147059397866196992,82657215,NA,NA,,en,0,0,NA,NA,NA,1,NA,FALSE
2019-06-28 07:42:27,1072083386997579776,1144511362149867522,@mushroominator @EverydaySexism It’s such bullshit.,1144511280813883392,255494633,NA,NA,"London, England",en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-07 11:30:49,1273751299,1147830323570499587,"@megafighter_x @Brooks54364995 @AOC Russia hoax, another reason Dems are falling apart. Horrible candidates, Nancy as speaker, and illegals first. 2020 gonna be fun",1147746442250842112,866443266832482304,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-06 17:44:06,754393403266363393,1147561876034904064,"@AllisonMorris1 @tim_brannigan Niall Carson rings a bell. Think he joined the Associated Press afterwards,",1147551101526450176,220819048,NA,NA,"Belfast, Northern Ireland",en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-04 18:08:51,1676790284,1146843328371154952,@chelspaulman @JessicaValenti @MoiraDonegan I feel this so deeply. Thank you for saying it.,1146527808367353856,248273667,NA,NA,"Minneapolis, MN",en,0,0,NA,NA,NA,5,NA,FALSE
2019-07-04 09:59:39,102691557,1146720217814323200,"@annes2739 @JessicaValenti Fortunately he looks to being retried, as an adult, as a result of this disposable judges actions.",1146575592667721728,2994691408,NA,NA,Wellington,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-04 12:18:40,1143185496170008576,1146755202248302592,@CosmicD @JessicaValenti @thePumamama You are presenting a caricature. I've never seen a concrete case like this. Naturally you give some lenience to people who have had a bad life experience. Does it make sense to punish a child for breaking a rule they have not been taught?,1146749150370947072,1001971,NA,NA,,en,0,0,NA,NA,NA,2,NA,FALSE
2019-07-02 23:28:28,15164892,1146198986560139265,@UnburntWitch We don’t deserve Yumeko.,1146194478887133185,226346115,NA,NA,San Francisco BAE Area,en,0,0,NA,NA,NA,7,NA,FALSE
2019-07-07 02:27:36,73194741,1147693619261911040,@AOC https://t.co/Mjau2nvL9u,1147675528989696001,138203134,United States,US,,und,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 00:20:33,881954262,1146574483303673856,@BBCandrewkerr @NicolaSturgeon Did you laugh so hard that you spat milkshake all over him?,1146047440803549187,90628610,NA,NA,,en,1,0,NA,NA,NA,5,NA,FALSE
2019-06-27 10:06:41,41875103,1144185274244784129,@DanielleDASH Stun x,1144179002183233536,124248049,NA,NA,London,en,0,0,NA,NA,NA,1,NA,FALSE
2019-06-27 09:42:21,3157252043,1144179149373890561,"@AllisonMorris1 @gnelis @AerLingus Savagery. 

I blame Paul Hollywood.",1144177702544523264,220819048,NA,NA,Belfast,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-02 14:51:23,1129129729,1146068859859771393,@UnburntWitch thanks ❤️😙,1145988257697583104,226346115,NA,NA,Los Angeles,en,0,0,NA,NA,NA,5,NA,FALSE
2019-07-05 21:48:28,829793053,1147260983309717504,@holyroodmandy Ask @AlexSalmond the same question unless that goes against your understanding with @theSNP or Nippy @NicolaSturgeon #throwthefirststone #glasshouses,1147230422054703104,89158787,United Kingdom,GB,"Queensferry, Scotland",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 10:28:15,235752581,1146365025646342144,"@KTMSays @RichTD5 @stephenfry @EverydaySexism A problem that doesn't exist? Lies. I personally know one man that committed suicide even after he was exonerated of the pedophilia charges brought against him. I've heard of countless others.

Fighting sexism is more than protecting women from men.",1146146460729303042,182089950,NA,NA,"Nambucca Heads, NSW",en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-04 23:10:25,245526228,1146919220833337344,"@Luuuma7 @NicolaSturgeon Ah, but you see I think that you do.",1146918719198769154,1116375632164937728,NA,NA,Scotland,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-07 12:33:16,22698302,1147846040848162816,@AdamWBerry @CarsonNiall @GreenbackSilas @charliekirk11 @AOC Has,1147846013442580480,22698302,NA,NA,New Hampshire,und,0,0,NA,NA,NA,0,NA,FALSE
2019-07-07 01:09:27,3352798438,1147673951709122560,@AOC One term wonder!,1147668951834476545,138203134,NA,NA,The good old U.S of A,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 13:38:09,2337120067,1146775203898204160,@NYorNothing @JessicaValenti My thoughts exactly,1146749252271558656,825906379743432705,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 09:34:54,2168447951,1146351599016656897,"@macfadyenangus @Derych @NicolaSturgeon 9. Collective approach to push for Indy. Ian Blackford /SNP Group at Westminster /Mike Russell on constitutional affairs/Keith Brown mobilising branches/Angus Robertson with Progress Scotland evidence..plus ""day job"" being delivered on Economy/Health/Education /Welfare/Employment",1146347599575883776,2168447951,NA,NA,Clydebank,en,0,0,NA,NA,NA,2,NA,FALSE
2019-07-02 19:18:33,908426230483079174,1146136092640501760,"@Evitron @zandravandra @UnburntWitch Now THAT'S what Marx was talking about when he said ""commodity fetishism""",1146127926674493440,15774778,NA,NA,,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-02 19:18:33,908426230483079174,1146136092640501760,"@Evitron @zandravandra @UnburntWitch Now THAT'S what Marx was talking about when he said ""commodity fetishism""",1146127926674493440,15774778,NA,NA,,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-06 19:47:37,571110053,1147592958281207808,@fcuk_uk @NicolaSturgeon @Wimbledon Don’t think she said he wasn’t?,1147592512502149120,1021468997706018816,NA,NA,"Scotland, Aberdeen",en,0,0,NA,NA,NA,3,NA,FALSE
2019-07-04 19:12:04,1367031920,1146859238440034304,@STVNews @NicolaSturgeon Perhaps you should look at what people actually think of you before you go on about the support for independence is rising. You are so wrong. Not curtsying to the Queen brought out people’s sentiments about you. https://t.co/zBYzUBPwDL,1146773948102795266,20132853,NA,NA,"Glasgow, Scotland",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-02 18:44:19,711286445525311488,1146127477410095105,"@13_moths @UnburntWitch Lol, Batman didn’t try to sway political opinions, didn’t beat up other superheroes who disagreed with him. Beat up normal people, disavow the police, etc. maybe read a comic",1145349929860239366,96812498,NA,NA,Upstate New York ,en,0,0,NA,NA,NA,2,NA,FALSE
2019-06-24 17:02:01,2789529512,1143202632300945408,@ryanjjvance @InvisibleChoice @SofonisbaAngui7 @patrickharvie @agcolehamilton @kezdugdale @ChristinaSNP @NicolaSturgeon @scotgov We're fed up listening to trans. That's the point. We are now forcing the gov to listen to us. The proposals were breaking current equality laws.,1143200611078418432,37628914,NA,NA,"Glasgow, Scotland",en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-03 23:11:50,30227689,1146557188913147905,@JessicaValenti Edit: WHITE boys can straight up *admit* to rape these days and WHITE judges will still find a way to let him off,1146249118223884290,4099171,NA,NA,Ya moms house,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 23:38:07,487569942,1146563803984924672,@JessicaValenti For fuck's sake. This is disgusting,1146249118223884290,4099171,NA,NA,"Sofia, Bulgaria",en,0,0,NA,NA,NA,2,NA,FALSE
2019-07-04 21:39:23,3529164736,1146896312140521472,"@NicolaSturgeon Good god Nicola, is this pandering or do you actually think ppl can change sex?

The term “transgender“ was invented by a transvestite, a part-time crossdresser. And some proportion of sex change-seekers have always been sexual fetishists. These are well known historical facts.",1146759202645454855,160952087,NA,NA,Medical Limbo,en,3,0,NA,NA,NA,3,NA,FALSE
2019-07-01 14:55:32,1791365460,1145707516396896256,@SN_Monkey @BranPavokovic @UnburntWitch https://t.co/ekEgCUrhc0,1145706749267259398,437650503,NA,NA,"edmonton, ab",und,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 14:08:45,792682198688264192,1146782903998865408,"@ScotlandClare @nevsprada @JanetMcwee @Ewenjc59 @ToryChaos @carmic3 @NicolaSturgeon @MichelleObama Perhaps, from your limited standpoint, the pageantry and history are ""public entertainment"".

Geopolitically and constitutionally, public entertainment has little to do with it.",1146782532245118977,464198476,NA,NA,,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-06 13:21:55,61726806,1147495895052804101,@I_say_no_no_no @AndyEMorrison @theSNP @NicolaSturgeon Well they did. Immediately,1147197472902733829,257065739,NA,NA,Stockholm,en,0,0,NA,NA,NA,1,NA,FALSE
2019-06-26 12:54:59,1598026369,1143865236845420544,@macraegordon @kezdugdale Nothing positive from you then?,1143864231273598977,130244120,NA,NA,Falkirk,en,0,0,NA,NA,NA,2,NA,FALSE
2019-07-03 11:02:24,2328931393,1146373622103203845,@JessicaValenti Personally I think crime committed by those with advantageous lives should be punished more harshly. After all someone with an excellent education and a high GPA is in a better position to assess the impact of their actions. So it means that there's more malice &amp; intent surely?,1146251047851253761,4099171,NA,NA,,en,0,0,NA,NA,NA,4,NA,FALSE
2019-07-06 14:47:29,226941690,1147517429934907394,"Interesting.

The SNP and child abusers and child abusers enablers eh.

What a vile party

@theSNP @NicolaSturgeon @HumzaYousaf 

SNP - Stronger for child abusers https://t.co/vSWy4QqcW5",NA,NA,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-01 04:25:00,877140964976070656,1145548837966057472,"@MarrowOchi @_MarvelousBeats @UnburntWitch The suspicion is, of course, you'll be far away, dilating yourself in a safe place when this thing spirals out. If not? Then perhaps you'll so bold as to step into the shoes that this lunktard flew out of. https://t.co/3UWDGqnS3e",1145477478049353729,339919008,NA,NA,,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-06 07:24:05,1057048668111585280,1147405843635347456,"@JamD1888 @GlasgowCC @NicolaSturgeon Compare the impassioned speech last year after the young gay boy was attacked to the lip service she paid when the priest was attacked, that speaks volumes gor what nicola thinks if anti Catholic bigotry that is rife in Scotland",1147394166709727233,1412314926,NA,NA,,en,0,0,NA,NA,NA,5,NA,FALSE
2019-07-01 15:50:57,44616263,1145721459832217600,"@rickyt_ni @AllisonMorris1 @johnfinucane Bigot confirmed, thanks 👍🏻",1145721207335075842,435991037,NA,NA,Co Aontroim,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-05 22:52:13,835608547,1147277029693382656,@OnlySaying1 @westham_pete @NicolaSturgeon I was being sarcastic.,1147272882923417601,886687001507975169,NA,NA,United Kingdom,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-04 21:22:27,67244154,1146892051000254464,@UnburntWitch please to enjoy,1146552593038151680,67244154,NA,NA,UNITED STATES OF SMASH ,en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-28 15:46:50,2899668946,1144633262821859328,@simzsimple @DanielleDASH If I scream https://t.co/0wMz9tCckT,1144349364300713985,985220977599696896,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-29 23:58:01,89302725,1145119260446023680,@SharkFu @caitlinblunnie I agree.  Shapiro’s arguments are weak,1144714092269252609,18489148,NA,NA,,en,0,0,NA,NA,NA,1,NA,FALSE
2019-07-07 04:51:09,934893264406065152,1147729742579273731,"@HoarseWisperer @armsivilli @TPVTrevor @AOC Not that it is required to be at their office, but it is much easier if the constituents have a place to go to address things. Businesses constantly lobby (even small ones on smaller levels) for things they need done. I once lobbied my congressman for changes to the ACA.",1147713202597191680,784575415457308672,NA,NA,"Colorado, USA",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 12:05:57,3634971796,1146389613931638786,@JessicaValenti @mikeduncan This is incredibly sickening,1146249118223884290,4099171,NA,NA,"Dublin City, Ireland",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-06 06:09:52,93268320,1147387165422379008,@SkyNews Are you on the same page @NicolaSturgeon ?   .... or is this another “bad idea from the Tories” 🤷‍♂️,1147382796295573505,7587032,NA,NA,Inverkiething  Scotland,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 10:53:18,571699177,1146371331082063872,"@JessicaValenti @attackerman Not only will they be let off, but sometimes they’re recommended for promotion. https://t.co/r16KYzoyxw",1146249118223884290,4099171,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 16:37:12,1180057909,1146820265596219392,"@JessicaValenti The assumption is that she is a slut,from a low-down family, &amp; deserved it.  This judge’s brain is warped from too much testosterone, he may be a repressed homosexual. Come out come out -mr judge sir -&amp; embrace your true nature.",1146250288506003458,4099171,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-27 16:40:10,346708129,1144284295755980801,"Latest episode in your feeds 👇 Last one for a wee while. But we’ll have some bonus eps over the summer. 

Thanks to @kezdugdale for joining conversation this week. And to @robbiejourno for producing. https://t.co/AdKUJPcAwN",NA,NA,United Kingdom,GB,"Edinburgh, Scotland",en,3,0,NA,NA,NA,7,NA,FALSE
2019-06-27 17:38:57,2797648033,1144299087249981440,"@DanPam14 @Cruella1 I think Kate sees the recording as proof but I don't think it would be enough. What I don't get is if the neighbours were so worried, why didn't they give the recording to the police and NOT the Guardian?",1144291860925571073,1109456216902852608,NA,NA,"Sittingbourne, Kent",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-02 19:38:44,730139482557689856,1146141172487864320,"@ARl1998 @literaturedevil @13_moths @UnburntWitch Oh but that is just one right? Maybe one oopsie correct @13_moths or anyone in agreement to these views, right? What about this https://t.co/UacMUuhy2x did this guy just EMIT evil and horror soo much, that his face provided magnetism to the crowbar? Was it physics that did it? https://t.co/mOrOCxk7VQ",1146139233809313793,730139482557689856,NA,NA,Downtown,en,0,0,NA,NA,NA,3,NA,FALSE
2019-07-03 16:27:08,1634084924,1146455341309341697,"@travisalabanza Me n Lizzie (@PlasterCastThtr) are gonna be doing Sound Cistem , its verbatim physical theatre/dance, by two people without any formal dance training 😊",1146357594694361092,60699857,NA,NA,he/they,en,0,0,NA,NA,NA,4,NA,FALSE
2019-07-04 07:44:16,970572397035180033,1146686148519088128,"@JessicaValenti @EmilyLindin 'BOYS'? You mean privileged individuals. 

INTERESTINGLY enough, grown ass female teachers receive far less punishment.",1146249118223884290,4099171,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 11:05:22,1160952368,1146374366441213952,@gwenrr @JessicaValenti So sick!,1146369983146053632,36687968,NA,NA,Washington DC,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 16:09:33,190906658,1146813307741003776,"@Ishaq_Aslam @cylinderspin @Vincemcmahon101 @tallyanne1 @joannelo72 @Thehopper7 @AmericanIndian8 @nadia_tighe @Rachael_Swindon @ZounaidOsman @AliAbunimah @leylahorse @dallo100 @NicolaSturgeon @BDSmovement @swilkinsonbc @PalestinePR @SDGMasterglass @wherepond @Tpopularfront Cowards without balls, if this is not pure and deliberate sadism, then what is it?
#IsraeliCrimes",1146812711432536064,2782023710,NA,NA,HUMAN RIGHTS DEFENDER,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-06 14:49:54,1113260287178604544,1147518036594663425,@Weeb2019 @ENFORCER266 @TheBrandonMorse @AOC I didn’t know stupid people could be marines. Stolen glory?,1147517745011068929,1317359780,NA,NA,"Oregon, USA",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-07 06:05:04,876555860,1147748345185570816,@_hublette @AOC She wins the internet every time https://t.co/J4ItGqhxwq,1147687033839579136,2935574310,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-02 00:09:53,782132594338959360,1145847020487184384,@JessicaValenti Fock Yeah! Mad as hell! https://t.co/eI9YaLBZQi,1145793620072632321,4099171,NA,NA,Canada,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-06 03:24:42,140261397,1147345602574860288,"@UnburntWitch *cracks knuckles* 

That shit didn't even set off car alarms. WEAK SAUCE",1147345386131951616,226346115,NA,NA,In a small room.,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 20:02:14,1088183267180929028,1146509475861291008,"@JessicaValenti “Banned.”

😂😂😂😂😂😂",1146505987534348288,4099171,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 10:07:12,1365518299,1146359728056020993,@venus_strikes @JessicaValenti 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,1146258793795391488,1144073563378540546,NA,NA,Dallas TX,und,0,0,NA,NA,NA,31,NA,FALSE
2019-07-03 18:37:02,1020139980054597633,1146488033966903297,@JessicaValenti It's not just boys jess.,1146249118223884290,4099171,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-26 10:39:34,844160282,1143831161690566658,@PGUK @MrDuncanJames @travisalabanza Another blocked.,1143806105505501186,94062558,NA,NA,Libtardia,en,0,0,NA,NA,NA,3,NA,FALSE
2019-07-03 19:57:47,762338209233862656,1146508355755814913,@BlackLabrador10 @birdersagainst @gill__lewis @NicolaSturgeon @MarkAvery @RaptorPersScot @RSPBScotland @nicolakidsbooks @JackieMorrisArt @scottishbktrust @SunnysidePri @Authors4Oceans @laurenstjohn @ChrisGPackham @MarkAvery,1146502232663310336,1958247180,NA,NA,"Plymouth, England",und,0,0,NA,NA,NA,0,NA,FALSE
2019-07-01 17:57:06,375417912,1145753207752122376,@RyanMartori @UnburntWitch https://t.co/LXfLZ5yEXd,1145699385675845634,448151558,NA,NA,"Bremerton, WA",und,0,0,NA,NA,NA,0,NA,FALSE
2019-07-07 08:57:33,978947769888116736,1147791753459720192,"@SofonisbaAngui7 @HJJoyceEcon @sarahrutherfor2 @joannaccherry @NicolaSturgeon Then there's Engender? 
Referred to as a women's organisation but as they advocate for males who identify as women, not sure how they'll protect or represent women's sex-based rights.",1147791287409664001,978947769888116736,NA,NA,,en,0,0,NA,NA,NA,2,NA,FALSE
2019-07-01 14:43:07,807976915,1145704391888035842,@UnburntWitch Truth.,1145233135556124672,226346115,NA,NA,"Indianapolis, Indiana",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-06 10:08:00,1001001367400525824,1147447092950032384,"@S4M8UD @Snowy273 @NicolaSturgeon DEpends on the estate you live in I guess, certain places in Glasgow and Edinburgh that assisted death is a blessing than having to live in god forsaken holes...",1147210568509661184,1020990635229286401,NA,NA,"Northampton, England",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 18:34:50,19532873,1146849868025143301,"@SpiritOfTroi @Snugglekins76 @KTMSays @RichTD5 @stephenfry @EverydaySexism I agree this is wrong and outrageous, I think rapists should be punished harshly and sympathise with anyone who has been assaulted - I don't see how publicly naming people before they have been charged with a crime helps anyone though.",1146843970397511682,2530900891,NA,NA,Scotland,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-04 07:03:07,989453973357817857,1146675792698585088,"@KTMSays @wetwipes1 @RichTD5 @stephenfry @EverydaySexism It can’t. It’s worse. 

He was abused by his wife, her friends, the media &amp; about 80% of the general public. He had his name destroyed, his life ruined, his kids lives ruined, considered suicide and was brought to the very brink. Cos his wife wanted to be more popular than him.",1146456824754954242,182089950,NA,NA,London,en,0,0,NA,NA,NA,2,NA,FALSE
2019-07-03 03:44:01,2539866937,1146263300029603840,@UnburntWitch Reminded me of this masterpiece. https://t.co/O6Tg32sgEi,1146258838741323777,226346115,NA,NA,"Nevada, USA",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-02 23:24:06,874079012166844416,1146197889967804417,@UnburntWitch You should watch Kaiji then.,1146194478887133185,226346115,NA,NA,"Victoria, Australia",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-05 06:14:00,1048309337129721856,1147025819501547521,@TheeSeedman @NicolaSturgeon Do you not think ignoring rape is bad to further your own agenda,1146866699544727552,3298760090,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-27 19:46:59,285560061,1144331311508799489,"Q for @kezdugdale - end of term, end of parly stint. Is it Monopoly or Cluedo tomorrow? 
(or beach ice creams?) https://t.co/OwErT6SeVQ",NA,NA,NA,NA,"Portobello, Edinburgh",en,0,0,NA,NA,NA,0,NA,FALSE
2019-06-25 12:06:12,183706706,1143490573187371009,@EverydaySexism Probably also apologized to the guy she was dating.,1143489661005893632,540812894,NA,NA,United Kingdom,en,0,0,NA,NA,NA,10,NA,FALSE
2019-07-04 04:55:10,2396520638,1146643590057209856,@angeleyes_1980 @Pink @NicolaSturgeon The general assumption is that Brexit and Scottish Independnce have both already happened. Folk are in for a hell of a shock on both counts,1146134578316423170,73339444,NA,NA,Glasgow,en,0,0,NA,NA,NA,2,NA,FALSE
2019-07-02 01:11:49,3050190736,1145862608802611200,@UnburntWitch Your industry? You’re a hack writer and a con artist.,1145189990336307202,226346115,NA,NA,"Mesa, AZ",en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-06 18:42:26,771439489457659904,1147576555629088769,@dcexaminer @AOC Defeat Trump? Good luck with that.👀,1147571147204169728,18956073,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-06 18:11:20,872540727045226500,1147568729821261825,@NicolaSturgeon great turn out today 🏴󠁧󠁢󠁳󠁣󠁴󠁿 #AUOBAyr https://t.co/nMemZLjMgd,NA,160952087,NA,NA,Ayrshire,en,9,0,NA,NA,NA,12,NA,FALSE
2019-07-01 15:45:21,118808199,1145720050386706432,"@UnburntWitch What of the video evidence of beating the elderly with a crowbar, or beating a homosexual reporter to the point of a brain hemorrhage? Are those lies too?",1145409505028481024,226346115,NA,NA,,en,0,0,NA,NA,NA,0,NA,FALSE
2019-07-03 14:36:12,740584584077836288,1146427425024368640,"@JessicaValenti On the upside, the NJ Court of Appeals reversed and there will likely be an investigation by the judicial standards commission. But the extent to which these old men betray their personal fear that things they thought they'd gotten away with will come back on them is astonishing.",1146249118223884290,4099171,NA,NA,,en,1,0,NA,NA,NA,3,NA,FALSE
